# icr-intercell cell line name dictionary v0.2		
#		
# jamesc@icr.ac.uk, 13th May 2014"		
#		
# This file is used as a dictionary to standardise cell line names in different data sets		
# Cell line names found in the first column (cell_line_name) should be converted to those		
# given in the second column (intercell_name).		
#		
# cell line name sources used:		
#		COSMIC CLP (http://cancer.sanger.ac.uk/cancergenome/projects/cosmic/download -> CosmicCLP_CompleteExport_v68.tsv.gz)
#		CCLE (http://www.broadinstitute.org/ccle/data/browseData -> registration required -> CCLE_sample_info_file_2012-10-18.txt)
#		Intercell (http://www.ncbi.nlm.nih.gov/pubmed/21984977)
#		
# The cell line names used in the Intercell analysis attempt to follow the CCLE naming convention. The CCLE nameing convention comprises		
# the cell line name (containing only numbers and upper case letters) followed by an underscore, followed by the tissue in upper case."		
# Where a cell line was not present in the CCLE data, a best effort was made to use the tissue type as given by the CCLE."		
#		
# Changes:		
# v0.2 - changed 'PANCREAS' to 'PANCREAS' for the Biankin lines (TKCC*)		
# 8th Jan 2015 - added ovarian lines such as TOV21G (in house names)		
#		
#cell_line_name	intercell_name	source
MHH-ES-1	MHHES1_BONE	gdsc_en_input
MHH-NB-11	MHHNB11_AUTONOMIC_GANGLIA	cosmic_clp
MHH-NB-11	MHHNB11_AUTONOMIC_GANGLIA	gdsc_en_input
MHH-PREB-1	MHHPREB1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	cosmic_clp
MHH-PREB-1	MHHPREB1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	gdsc_en_input
MHHCALL2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	MHHCALL2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	CCLE
MHHCALL3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	MHHCALL3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	CCLE
MHHCALL4_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	MHHCALL4_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	CCLE
MHHES1_BONE	MHHES1_BONE	CCLE
MHHNB11_AUTONOMIC_GANGLIA	MHHNB11_AUTONOMIC_GANGLIA	CCLE
MHM_BONE	MHM_BONE	intercell
MIA-PaCa-2	MIAPACA2_PANCREAS	cosmic_clp
MIA-PaCa-2	MIAPACA2_PANCREAS	gdsc_en_input
MIAPACA2_PANCREAS	MIAPACA2_PANCREAS	CCLE
MIAPACA2_PANCREAS	MIAPACA2_PANCREAS	intercell
MINO_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	MINO_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	CCLE
MJ_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	MJ_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	CCLE
MKN1	MKN1_STOMACH	cosmic_clp
MKN1	MKN1_STOMACH	gdsc_en_input
MKN1_STOMACH	MKN1_STOMACH	CCLE
MKN28	MKN28_STOMACH	cosmic_clp
MKN28	MKN28_STOMACH	gdsc_en_input
MKN45	MKN45_STOMACH	cosmic_clp
MKN45	MKN45_STOMACH	gdsc_en_input
MKN45_STOMACH	MKN45_STOMACH	CCLE
MKN7	MKN7_STOMACH	cosmic_clp
MKN7	MKN7_STOMACH	gdsc_en_input
MKN7_STOMACH	MKN7_STOMACH	CCLE
MKN74_STOMACH	MKN74_STOMACH	CCLE
ML-1	ML1_THYROID	cosmic_clp
ML-2	ML2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	cosmic_clp
ML-2	ML2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	gdsc_en_input
ML1_THYROID	ML1_THYROID	CCLE
MLMA	MLMA_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	cosmic_clp
MM1S	MM1S_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	cosmic_clp
MM1S_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	MM1S_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	CCLE
MMAC-SF	MMACSF_SKIN	cosmic_clp
MMAC-SF	MMACSF_SKIN	gdsc_en_input
MN-60	MN60_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	cosmic_clp
MN-60	MN60_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	gdsc_en_input
Mo-T	MOT_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	cosmic_clp
MOG-G-CCM	MOGGCCM_CENTRAL_NERVOUS_SYSTEM	cosmic_clp
MOG-G-UVW	MOGGUVW_CENTRAL_NERVOUS_SYSTEM	cosmic_clp
MOGGCCM_CENTRAL_NERVOUS_SYSTEM	MOGGCCM_CENTRAL_NERVOUS_SYSTEM	CCLE
MOGGUVW_CENTRAL_NERVOUS_SYSTEM	MOGGUVW_CENTRAL_NERVOUS_SYSTEM	CCLE
MOLM-13	MOLM13_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	cosmic_clp
MOLM-16	MOLM16_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	cosmic_clp
MOLM13_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	MOLM13_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	CCLE
MOLM16_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	MOLM16_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	CCLE
MOLM6_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	MOLM6_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	CCLE
MOLP-8	MOLP8_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	cosmic_clp
MOLP2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	MOLP2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	CCLE
MOLP8_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	MOLP8_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	CCLE
MOLT-13	MOLT13_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	cosmic_clp
MOLT-13	MOLT13_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	gdsc_en_input
MOLT-16	MOLT16_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	cosmic_clp
MOLT-16	MOLT16_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	gdsc_en_input
MOLT-4	MOLT4_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	cosmic_clp
MOLT-4	MOLT4_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	gdsc_en_input
MOLT13_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	MOLT13_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	CCLE
MOLT16_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	MOLT16_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	CCLE
MOLT4_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	MOLT4_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	CCLE
MONO-MAC-6	MONOMAC6_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	cosmic_clp
MONO-MAC-6	MONOMAC6_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	gdsc_en_input
MONOMAC1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	MONOMAC1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	CCLE
MONOMAC6_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	MONOMAC6_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	CCLE
MORCPR_LUNG	MORCPR_LUNG	CCLE
MOTN1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	MOTN1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	CCLE
MPP-89	MPP89_PLEURA	cosmic_clp
MPP-89	MPP89_PLEURA	gdsc_en_input
MPP89_PLEURA	MPP89_PLEURA	CCLE
MRK-nu-1	MRKNU1_BREAST	cosmic_clp
MRK-nu-1	MRKNU1_BREAST	gdsc_en_input
MS-1	MS1_LUNG	cosmic_clp
MS-1	MS1_LUNG	gdsc_en_input
MS751	MS751_NS	cosmic_clp
MSTO-211H	MSTO211H_PLEURA	cosmic_clp
MSTO-211H	MSTO211H_PLEURA	gdsc_en_input
MSTO211H_PLEURA	MSTO211H_PLEURA	CCLE
MUTZ3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	MUTZ3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	CCLE
MUTZ5_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	MUTZ5_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	CCLE
MV-4-11	MV411_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	cosmic_clp
MV411_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	MV411_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	CCLE
MY-M12	MYM12_NS	cosmic_clp
MZ1-PC	MZ1PC_PANCREAS	cosmic_clp
MZ2-MEL	MZ2MEL_SKIN	cosmic_clp
MZ2-MEL	MZ2MEL_SKIN	gdsc_en_input
MZ7-mel	MZ7MEL_SKIN	cosmic_clp
MZ7-mel	MZ7MEL_SKIN	gdsc_en_input
NALM-6	NALM6_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	cosmic_clp
NALM-6	NALM6_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	gdsc_en_input
NALM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	NALM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	CCLE
NALM19_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	NALM19_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	CCLE
NALM6_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	NALM6_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	CCLE
NAMALWA	NAMALWA_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	cosmic_clp
NAMALWA_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	NAMALWA_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	CCLE
NB-4	NB4_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	cosmic_clp
NB(TU)1-10	NBTU110_NS	cosmic_clp
NB1	NB1_AUTONOMIC_GANGLIA	cosmic_clp
NB1	NB1_AUTONOMIC_GANGLIA	gdsc_en_input
NB1_AUTONOMIC_GANGLIA	NB1_AUTONOMIC_GANGLIA	CCLE
NB10	NB10_AUTONOMIC_GANGLIA	cosmic_clp
NB10	NB10_AUTONOMIC_GANGLIA	gdsc_en_input
NB12	NB12_AUTONOMIC_GANGLIA	cosmic_clp
NB12	NB12_AUTONOMIC_GANGLIA	gdsc_en_input
NB13	NB13_AUTONOMIC_GANGLIA	cosmic_clp
NB13	NB13_AUTONOMIC_GANGLIA	gdsc_en_input
NB14	NB14_AUTONOMIC_GANGLIA	cosmic_clp
NB14	NB14_AUTONOMIC_GANGLIA	gdsc_en_input
NB17	NB17_AUTONOMIC_GANGLIA	cosmic_clp
NB17	NB17_AUTONOMIC_GANGLIA	gdsc_en_input
NB4_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	NB4_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	CCLE
NB5	NB5_AUTONOMIC_GANGLIA	cosmic_clp
NB5	NB5_AUTONOMIC_GANGLIA	gdsc_en_input
NB6	NB6_AUTONOMIC_GANGLIA	cosmic_clp
NB6	NB6_AUTONOMIC_GANGLIA	gdsc_en_input
NB69	NB69_AUTONOMIC_GANGLIA	cosmic_clp
NB69	NB69_AUTONOMIC_GANGLIA	gdsc_en_input
NB7	NB7_AUTONOMIC_GANGLIA	cosmic_clp
NB7	NB7_AUTONOMIC_GANGLIA	gdsc_en_input
NBsusSR	NBSUSSR_AUTONOMIC_GANGLIA	cosmic_clp
NBsusSR	NBSUSSR_AUTONOMIC_GANGLIA	gdsc_en_input
NCC010	NCC010_NS	cosmic_clp
NCC021	NCC021_NS	cosmic_clp
NCCIT	NCCIT_TESTIS	cosmic_clp
NCCIT	NCCIT_TESTIS	gdsc_en_input
NCCSTCK140_STOMACH	NCCSTCK140_STOMACH	CCLE
NCI-H1048	H1048_LUNG	cosmic_clp
NCI-H1048	H1048_LUNG	gdsc_en_input
NCI-H1092	H1092_LUNG	cosmic_clp
NCI-H1092	H1092_LUNG	gdsc_en_input
NCI-H1105	H1105_LUNG	cosmic_clp
NCI-H1155	H1155_LUNG	cosmic_clp
NCI-H1155	H1155_LUNG	gdsc_en_input
NCI-H128	H128_LUNG	cosmic_clp
NCI-H1299	H1299_LUNG	cosmic_clp
NCI-H1299	H1299_LUNG	gdsc_en_input
NCI-H1304	H1304_LUNG	cosmic_clp
NCI-H1304	H1304_LUNG	gdsc_en_input
NCI-H1341	H1341_NS	cosmic_clp
NCI-H1355	H1355_LUNG	cosmic_clp
NCI-H1355	H1355_LUNG	gdsc_en_input
NCI-H1395	H1395_LUNG	cosmic_clp
NCI-H1395	H1395_LUNG	gdsc_en_input
NCI-H1417	H1417_LUNG	cosmic_clp
NCI-H1435	H1435_NS	cosmic_clp
NCI-H1436	H1436_LUNG	cosmic_clp
NCI-H1436	H1436_LUNG	gdsc_en_input
NCI-H1437	H1437_LUNG	cosmic_clp
NCI-H1437	H1437_LUNG	gdsc_en_input
NCI-H146	H146_LUNG	cosmic_clp
NCI-H1522	H1522_UNKNOWN	gdsc_en_input
NCI-H1563	H1563_LUNG	cosmic_clp
NCI-H1563	H1563_LUNG	gdsc_en_input
NCI-H1568	H1568_NS	cosmic_clp
NCI-H1573	H1573_LUNG	cosmic_clp
NCI-H1573	H1573_LUNG	gdsc_en_input
NCI-H1581	H1581_LUNG	cosmic_clp
NCI-H1618	H1618_UNKNOWN	gdsc_en_input
NCI-H1623	H1623_LUNG	cosmic_clp
NCI-H1648	H1648_LUNG	cosmic_clp
NCI-H1650	H1650_LUNG	cosmic_clp
NCI-H1650	H1650_LUNG	gdsc_en_input
NCI-H1651	H1651_LUNG	cosmic_clp
NCI-H1666	H1666_LUNG	cosmic_clp
NCI-H1666	H1666_LUNG	gdsc_en_input
NCI-H1688	H1688_NS	cosmic_clp
NCI-H1693	H1693_LUNG	cosmic_clp
NCI-H1693	H1693_LUNG	gdsc_en_input
NCI-H1694	H1694_LUNG	cosmic_clp
NCI-H1703	H1703_LUNG	cosmic_clp
NCI-H1703	H1703_LUNG	gdsc_en_input
NCI-H1734	H1734_LUNG	cosmic_clp
NCI-H1755	H1755_LUNG	cosmic_clp
NCI-H1755	H1755_LUNG	gdsc_en_input
NCI-H1770	H1770_LUNG	cosmic_clp
NCI-H1770	H1770_LUNG	gdsc_en_input
NCI-H1781	H1781_NS	cosmic_clp
NCI-H1792	H1792_LUNG	cosmic_clp
NCI-H1792	H1792_LUNG	gdsc_en_input
NCI-H1793	H1793_LUNG	cosmic_clp
NCI-H1793	H1793_LUNG	gdsc_en_input
NCI-H1836	H1836_NS	cosmic_clp
NCI-H1838	H1838_LUNG	cosmic_clp
NCI-H1838	H1838_LUNG	gdsc_en_input
NCI-H1869	H1869_NS	cosmic_clp
NCI-H187	H187_LUNG	cosmic_clp
NCI-H1876	H1876_NS	cosmic_clp
NCI-H1915	H1915_NS	cosmic_clp
NCI-H1944	H1944_NS	cosmic_clp
NCI-H196	H196_NS	cosmic_clp
NCI-H1963	H1963_LUNG	cosmic_clp
NCI-H1975	H1975_LUNG	cosmic_clp
NCI-H1975	H1975_LUNG	gdsc_en_input
NCI-H1993	H1993_LUNG	cosmic_clp
NCI-H1993	H1993_LUNG	gdsc_en_input
NCI-H2009	H2009_LUNG	cosmic_clp
NCI-H2009	H2009_LUNG	gdsc_en_input
NCI-H2023	H2023_NS	cosmic_clp
NCI-H2029	H2029_LUNG	cosmic_clp
NCI-H2029	H2029_LUNG	gdsc_en_input
NCI-H2030	H2030_LUNG	cosmic_clp
NCI-H2030	H2030_LUNG	gdsc_en_input
NCI-H2052	H2052_PLEURA	cosmic_clp
NCI-H2052	H2052_PLEURA	gdsc_en_input
NCI-H2066	H2066_NS	cosmic_clp
NCI-H2081	H2081_LUNG	cosmic_clp
NCI-H2081	H2081_LUNG	gdsc_en_input
NCI-H2085	H2085_LUNG	cosmic_clp
NCI-H2087	H2087_LUNG	cosmic_clp
NCI-H2087	H2087_LUNG	gdsc_en_input
NCI-H209	H209_LUNG	cosmic_clp
NCI-H209	H209_LUNG	gdsc_en_input
NCI-H2107	H2107_UNKNOWN	gdsc_en_input
NCI-H211	H211_NS	cosmic_clp
NCI-H2110	H2110_NS	cosmic_clp
NCI-H2122	H2122_LUNG	cosmic_clp
NCI-H2126	H2126_LUNG	cosmic_clp
NCI-H2126	H2126_LUNG	gdsc_en_input
NCI-H2135	H2135_NS	cosmic_clp
NCI-H2141	H2141_LUNG	cosmic_clp
NCI-H2141	H2141_LUNG	gdsc_en_input
NCI-H2170	H2170_LUNG	cosmic_clp
NCI-H2170	H2170_LUNG	gdsc_en_input
NCI-H2171	H2171_LUNG	cosmic_clp
NCI-H2171	H2171_LUNG	gdsc_en_input
NCI-H2172	H2172_NS	cosmic_clp
NCI-H2196	H2196_LUNG	cosmic_clp
NCI-H2196	H2196_LUNG	gdsc_en_input
NCI-H2227	H2227_LUNG	cosmic_clp
NCI-H2227	H2227_LUNG	gdsc_en_input
NCI-H2228	H2228_LUNG	cosmic_clp
NCI-H2228	H2228_LUNG	gdsc_en_input
NCI-H226	H226_LUNG	cosmic_clp
NCI-H226	H226_LUNG	gdsc_en_input
NCI-H2291	H2291_LUNG	cosmic_clp
NCI-H2291	H2291_LUNG	gdsc_en_input
NCI-H23	H23_LUNG	cosmic_clp
NCI-H23	H23_LUNG	gdsc_en_input
NCI-H2342	H2342_LUNG	cosmic_clp
NCI-H2342	H2342_LUNG	gdsc_en_input
NCI-H2347	H2347_LUNG	cosmic_clp
NCI-H2347	H2347_LUNG	gdsc_en_input
NCI-H2405	H2405_LUNG	cosmic_clp
NCI-H2405	H2405_LUNG	gdsc_en_input
NCI-H2444	H2444_NS	cosmic_clp
NCI-H2452	H2452_PLEURA	cosmic_clp
NCI-H2452	H2452_PLEURA	gdsc_en_input
NCI-H250	H250_LUNG	cosmic_clp
NCI-H250	H250_LUNG	gdsc_en_input
NCI-H28	H28_PLEURA	cosmic_clp
NCI-H28	H28_PLEURA	gdsc_en_input
NCI-H292	H292_LUNG	cosmic_clp
NCI-H292	H292_LUNG	gdsc_en_input
NCI-H3122	H3122_LUNG	cosmic_clp
NCI-H322M	H322M_LUNG	cosmic_clp
NCI-H345	H345_LUNG	cosmic_clp
NCI-H345	H345_LUNG	gdsc_en_input
NCI-H358	H358_LUNG	cosmic_clp
NCI-H358	H358_LUNG	gdsc_en_input
NCI-H378	H378_LUNG	cosmic_clp
NCI-H378	H378_LUNG	gdsc_en_input
NCI-H441	H441_LUNG	cosmic_clp
NCI-H441	H441_LUNG	gdsc_en_input
NCI-H446	H446_LUNG	cosmic_clp
NCI-H446	H446_LUNG	gdsc_en_input
NCI-H460	H460_LUNG	cosmic_clp
NCI-H460	H460_LUNG	gdsc_en_input
NCI-H508	H508_LARGE_INTESTINE	cosmic_clp
NCI-H510A	H510A_LUNG	cosmic_clp
NCI-H510A	H510A_LUNG	gdsc_en_input
NCI-H520	H520_LUNG	cosmic_clp
NCI-H520	H520_LUNG	gdsc_en_input
NCI-H522	H522_LUNG	cosmic_clp
NCI-H522	H522_LUNG	gdsc_en_input
NCI-H524	H524_LUNG	cosmic_clp
NCI-H524	H524_LUNG	gdsc_en_input
NCI-H526	H526_LUNG	cosmic_clp
NCI-H526	H526_LUNG	gdsc_en_input
NCI-H596	H596_LUNG	cosmic_clp
NCI-H596	H596_LUNG	gdsc_en_input
NCI-H630	H630_LARGE_INTESTINE	cosmic_clp
NCI-H630	H630_LARGE_INTESTINE	gdsc_en_input
NCI-H64	H64_LUNG	cosmic_clp
NCI-H64	H64_LUNG	gdsc_en_input
NCI-H647	H647_NS	cosmic_clp
NCI-H650	H650_LUNG	cosmic_clp
NCI-H650	H650_LUNG	gdsc_en_input
NCI-H660	H660_NS	cosmic_clp
NCI-H661	H661_LUNG	cosmic_clp
NCI-H661	H661_LUNG	gdsc_en_input
NCI-H69	H69_LUNG	cosmic_clp
NCI-H716	H716_LARGE_INTESTINE	cosmic_clp
NCI-H716	H716_LARGE_INTESTINE	gdsc_en_input
NCI-H720	H720_LUNG	cosmic_clp
NCI-H727	H727_LUNG	cosmic_clp
NCI-H727	H727_LUNG	gdsc_en_input
NCI-H740	H740_NS	cosmic_clp
NCI-H747	H747_LARGE_INTESTINE	cosmic_clp
NCI-H747	H747_LARGE_INTESTINE	gdsc_en_input
NCI-H748	H748_LUNG	cosmic_clp
NCI-H810	H810_LUNG	cosmic_clp
NCI-H810	H810_LUNG	gdsc_en_input
NCI-H82	H82_LUNG	cosmic_clp
NCI-H82	H82_LUNG	gdsc_en_input
NCI-H835	H835_LUNG	cosmic_clp
NCI-H838	H838_LUNG	cosmic_clp
NCI-H838	H838_LUNG	gdsc_en_input
NCI-H841	H841_NS	cosmic_clp
NCI-H847	H847_NS	cosmic_clp
NCI-H889	H889_UNKNOWN	gdsc_en_input
NCI-H929	H929_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	cosmic_clp
NCI-N87	N87_STOMACH	cosmic_clp
NCI-N87	N87_STOMACH	gdsc_en_input
NCI-SNU-1	SNU1_STOMACH	cosmic_clp
NCI-SNU-1	SNU1_STOMACH	gdsc_en_input
NCI-SNU-16	SNU16_STOMACH	cosmic_clp
NCI-SNU-16	SNU16_STOMACH	gdsc_en_input
NCI-SNU-5	SNU5_STOMACH	cosmic_clp
NCI-SNU-5	SNU5_STOMACH	gdsc_en_input
NCIH1048_LUNG	H1048_LUNG	CCLE
NCIH1092_LUNG	H1092_LUNG	CCLE
NCIH1105_LUNG	H1105_LUNG	CCLE
NCIH1155_LUNG	H1155_LUNG	CCLE
NCIH1184_LUNG	H1184_LUNG	CCLE
NCIH1299_LUNG	H1299_LUNG	CCLE
NCIH1339_LUNG	H1339_LUNG	CCLE
NCIH1341_LUNG	H1341_LUNG	CCLE
NCIH1355_LUNG	H1355_LUNG	CCLE
NCIH1373_LUNG	H1373_LUNG	CCLE
NCIH1385_LUNG	H1385_LUNG	CCLE
NCIH1395_LUNG	H1395_LUNG	CCLE
NCIH1435_LUNG	H1435_LUNG	CCLE
NCIH1436_LUNG	H1436_LUNG	CCLE
NCIH1437_LUNG	H1437_LUNG	CCLE
NCIH146_LUNG	H146_LUNG	CCLE
NCIH1563_LUNG	H1563_LUNG	CCLE
NCIH1568_LUNG	H1568_LUNG	CCLE
NCIH1573_LUNG	H1573_LUNG	CCLE
NCIH1581_LUNG	H1581_LUNG	CCLE
NCIH1618_LUNG	H1618_LUNG	CCLE
NCIH1623_LUNG	H1623_LUNG	CCLE
NCIH1648_LUNG	H1648_LUNG	CCLE
NCIH1650_LUNG	H1650_LUNG	CCLE
NCIH1651_LUNG	H1651_LUNG	CCLE
NCIH1666_LUNG	H1666_LUNG	CCLE
NCIH1693_LUNG	H1693_LUNG	CCLE
NCIH1694_LUNG	H1694_LUNG	CCLE
NCIH1703_LUNG	H1703_LUNG	CCLE
NCIH1734_LUNG	H1734_LUNG	CCLE
NCIH1755_LUNG	H1755_LUNG	CCLE
NCIH1781_LUNG	H1781_LUNG	CCLE
NCIH1792_LUNG	H1792_LUNG	CCLE
NCIH1793_LUNG	H1793_LUNG	CCLE
NCIH1836_LUNG	H1836_LUNG	CCLE
NCIH1838_LUNG	H1838_LUNG	CCLE
NCIH1869_LUNG	H1869_LUNG	CCLE
NCIH1876_LUNG	H1876_LUNG	CCLE
NCIH1915_LUNG	H1915_LUNG	CCLE
NCIH1930_LUNG	H1930_LUNG	CCLE
NCIH1944_LUNG	H1944_LUNG	CCLE
NCIH196_LUNG	H196_LUNG	CCLE
NCIH1963_LUNG	H1963_LUNG	CCLE
NCIH1975_LUNG	H1975_LUNG	CCLE
NCIH2009_LUNG	H2009_LUNG	CCLE
NCIH2023_LUNG	H2023_LUNG	CCLE
NCIH2029_LUNG	H2029_LUNG	CCLE
NCIH2030_LUNG	H2030_LUNG	CCLE
NCIH2052_PLEURA	NCIH2052_PLEURA	CCLE
NCIH2066_LUNG	H2066_LUNG	CCLE
NCIH2073_LUNG	H2073_LUNG	CCLE
NCIH2081_LUNG	H2081_LUNG	CCLE
NCIH2085_LUNG	H2085_LUNG	CCLE
NCIH2087_LUNG	H2087_LUNG	CCLE
NCIH209_LUNG	H209_LUNG	CCLE
NCIH2106_LUNG	H2106_LUNG	CCLE
NCIH211_LUNG	H211_LUNG	CCLE
NCIH2110_LUNG	H2110_LUNG	CCLE
NCIH2122_LUNG	H2122_LUNG	CCLE
NCIH2126_LUNG	H2126_LUNG	CCLE
NCIH2141_LUNG	H2141_LUNG	CCLE
NCIH2170_LUNG	H2170_LUNG	CCLE
NCIH2171_LUNG	H2171_LUNG	CCLE
NCIH2172_LUNG	H2172_LUNG	CCLE
NCIH2196_LUNG	H2196_LUNG	CCLE
NCIH2227_LUNG	H2227_LUNG	CCLE
NCIH2228_LUNG	H2228_LUNG	CCLE
NCIH226_LUNG	H226_LUNG	CCLE
NCIH2286_LUNG	H2286_LUNG	CCLE
NCIH2291_LUNG	H2291_LUNG	CCLE
NCIH23_LUNG	H23_LUNG	CCLE
NCIH2342_LUNG	H2342_LUNG	CCLE
NCIH2347_LUNG	H2347_LUNG	CCLE
NCIH2405_LUNG	H2405_LUNG	CCLE
NCIH2444_LUNG	H2444_LUNG	CCLE
NCIH2452_PLEURA	NCIH2452_PLEURA	CCLE
NCIH28_PLEURA	NCIH28_PLEURA	CCLE
NCIH292_LUNG	H292_LUNG	CCLE
NCIH322_LUNG	H322_LUNG	CCLE
NCIH3255_LUNG	H3255_LUNG	CCLE
NCIH358_LUNG	H358_LUNG	CCLE
NCIH441_LUNG	H441_LUNG	CCLE
NCIH446_LUNG	H446_LUNG	CCLE
NCIH460_LUNG	H460_LUNG	CCLE
NCIH508_LARGE_INTESTINE	NCIH508_LARGE_INTESTINE	CCLE
NCIH510_LUNG	H510_LUNG	CCLE
NCIH520_LUNG	H520_LUNG	CCLE
NCIH522_LUNG	H522_LUNG	CCLE
NCIH524_LUNG	H524_LUNG	CCLE
NCIH526_LUNG	H526_LUNG	CCLE
NCIH596_LUNG	H596_LUNG	CCLE
NCIH647_LUNG	H647_LUNG	CCLE
NCIH650_LUNG	H650_LUNG	CCLE
NCIH660_PROSTATE	NCIH660_PROSTATE	CCLE
NCIH661_LUNG	H661_LUNG	CCLE
NCIH684_LIVER	NCIH684_LIVER	CCLE
NCIH69_LUNG	H69_LUNG	CCLE
NCIH716_LARGE_INTESTINE	NCIH716_LARGE_INTESTINE	CCLE
NCIH727_LUNG	H727_LUNG	CCLE
NCIH747_LARGE_INTESTINE	NCIH747_LARGE_INTESTINE	CCLE
NCIH810_LUNG	H810_LUNG	CCLE
NCIH82_LUNG	H82_LUNG	CCLE
NCIH838_LUNG	H838_LUNG	CCLE
NCIH841_LUNG	H841_LUNG	CCLE
NCIH854_LUNG	H854_LUNG	CCLE
NCIH889_LUNG	H889_LUNG	CCLE
NCIH929_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	NCIH929_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	CCLE
NCIN87_STOMACH	NCIN87_STOMACH	CCLE
NCO2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	NCO2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	CCLE
NEC8	NEC8_TESTIS	cosmic_clp
NEC8	NEC8_TESTIS	gdsc_en_input
NH-12	NH12_AUTONOMIC_GANGLIA	cosmic_clp
